"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8073,396.38,721.32,6.4635,0,78965,0.69387,1,0.21784,0.21784,0.001,0.0005
1.8093,396.1,721.85,6.4876,0,78707,0.69211,1,0.21812,0.21812,0.001,0.0005
1.8113,395.81,722.39,6.5246,0,78449,0.69034,1,0.2184,0.2184,0.001,0.0005
1.8133,395.52,722.94,6.5616,0,78191,0.68857,1,0.21868,0.21868,0.001,0.0005
1.8154,395.23,723.48,6.5986,0,77932,0.6868,1,0.21896,0.21896,0.001,0.0005
1.8174,394.94,724.03,6.6355,0,77674,0.68502,1,0.21924,0.21924,0.001,0.0005
1.8194,394.64,724.58,6.6786,0,77415,0.68325,1,0.21952,0.21952,0.001,0.0005
1.8215,394.35,725.12,6.7284,0,77156,0.68147,1,0.2198,0.2198,0.001,0.0005
1.8236,394.05,725.67,6.7782,0,76898,0.67969,1,0.22008,0.22008,0.001,0.0005
1.8256,393.76,726.21,6.8279,0,76639,0.67791,1,0.22036,0.22036,0.001,0.0005
1.8277,393.47,726.76,6.8775,0,76380,0.67613,1,0.22064,0.22064,0.001,0.0005
1.8297,393.17,727.3,6.9248,0,76121,0.67435,1,0.22092,0.22092,0.001,0.0005
1.8318,392.87,727.84,6.9699,0,75863,0.67256,1,0.2212,0.2212,0.001,0.0005
1.8338,392.57,728.38,7.0149,0,75604,0.67078,1,0.22148,0.22148,0.001,0.0005
1.8359,392.27,728.92,7.0599,0,75345,0.66899,1,0.22176,0.22176,0.001,0.0005
1.8379,391.98,729.46,7.1048,0,75087,0.6672,1,0.22204,0.22204,0.001,0.0005
1.84,391.67,730,7.1426,0,74827,0.66541,1,0.22232,0.22232,0.001,0.0005
1.8421,391.37,730.55,7.1743,0,74566,0.6636,1,0.2226,0.2226,0.001,0.0005
1.8442,391.07,731.09,7.206,0,74306,0.6618,1,0.22288,0.22288,0.001,0.0005
1.8463,390.76,731.64,7.2377,0,74045,0.65999,1,0.22316,0.22316,0.001,0.0005
1.8484,390.46,732.18,7.2693,0,73785,0.65819,1,0.22344,0.22344,0.001,0.0005
1.8505,390.15,732.74,7.3068,0,73522,0.65636,1,0.22372,0.22372,0.001,0.0005
1.8527,389.83,733.31,7.3497,0,73256,0.65451,1,0.224,0.224,0.001,0.0005
1.8549,389.52,733.88,7.3925,0,72991,0.65267,1,0.22428,0.22428,0.001,0.0005
1.8571,389.2,734.45,7.4354,0,72725,0.65082,1,0.22456,0.22456,0.001,0.0005
1.8593,388.89,735.02,7.4782,0,72460,0.64897,1,0.22484,0.22484,0.001,0.0005
1.8615,388.57,735.59,7.5386,0,72192,0.64711,1,0.22512,0.22512,0.001,0.0005
1.8638,388.24,736.18,7.6184,0,71922,0.64522,1,0.2254,0.2254,0.001,0.0005
1.866,387.92,736.76,7.6981,0,71652,0.64334,1,0.22568,0.22568,0.001,0.0005
1.8683,387.6,737.34,7.7778,0,71382,0.64145,1,0.22596,0.22596,0.001,0.0005
1.8706,387.27,737.93,7.8574,0,71113,0.63957,1,0.22624,0.22624,0.001,0.0005
1.8728,386.95,738.51,7.941,0,70844,0.63768,1,0.22652,0.22652,0.001,0.0005
1.8751,386.62,739.08,8.0307,0,70576,0.63581,1,0.2268,0.2268,0.001,0.0005
1.8773,386.29,739.65,8.1203,0,70308,0.63393,1,0.22708,0.22708,0.001,0.0005
1.8796,385.97,740.22,8.2098,0,70040,0.63205,1,0.22736,0.22736,0.001,0.0005
1.8818,385.64,740.79,8.2993,0,69773,0.63017,1,0.22764,0.22764,0.001,0.0005
1.8841,385.31,741.36,8.3737,0,69507,0.62831,1,0.22792,0.22792,0.001,0.0005
1.8863,384.99,741.93,8.4124,0,69246,0.62647,1,0.2282,0.2282,0.001,0.0005
1.8885,384.67,742.5,8.4511,0,68985,0.62463,1,0.22848,0.22848,0.001,0.0005
1.8908,384.34,743.07,8.4898,0,68724,0.62279,1,0.22876,0.22876,0.001,0.0005
1.893,384.02,743.65,8.5286,0,68463,0.62095,1,0.22904,0.22904,0.001,0.0005
1.8953,383.7,744.22,8.5644,0,68203,0.61911,1,0.22932,0.22932,0.001,0.0005
1.8976,383.37,744.82,8.5851,0,67944,0.61729,1,0.2296,0.2296,0.001,0.0005
1.9,383.05,745.42,8.606,0,67686,0.61546,1,0.22988,0.22988,0.001,0.0005
1.9023,382.72,746.03,8.6268,0,67428,0.61363,1,0.23016,0.23016,0.001,0.0005
1.9047,382.39,746.63,8.6477,0,67169,0.6118,1,0.23044,0.23044,0.001,0.0005
1.907,382.07,747.23,8.6686,0,66911,0.60997,1,0.23072,0.23072,0.001,0.0005
1.9094,381.74,747.83,8.7205,0,66656,0.60816,1,0.231,0.231,0.001,0.0005
1.9117,381.42,748.43,8.7725,0,66400,0.60634,1,0.23128,0.23128,0.001,0.0005
1.9141,381.09,749.04,8.8245,0,66145,0.60453,1,0.23156,0.23156,0.001,0.0005
1.9164,380.76,749.64,8.8765,0,65890,0.60272,1,0.23184,0.23184,0.001,0.0005
1.9188,380.44,750.24,8.9285,0,65634,0.6009,1,0.23212,0.23212,0.001,0.0005
1.921,380.12,750.79,8.9451,0,65391,0.59916,1,0.2324,0.2324,0.001,0.0005
1.9232,379.81,751.34,8.9533,0,65150,0.59744,1,0.23268,0.23268,0.001,0.0005
1.9254,379.5,751.88,8.9616,0,64909,0.59572,1,0.23296,0.23296,0.001,0.0005
1.9276,379.18,752.42,8.9699,0,64668,0.594,1,0.23324,0.23324,0.001,0.0005
1.9297,378.87,752.96,8.9781,0,64427,0.59228,1,0.23352,0.23352,0.001,0.0005
1.9318,378.57,753.47,8.9373,0,64194,0.59061,1,0.2338,0.2338,0.001,0.0005
1.9339,378.27,753.97,8.8625,0,63966,0.58898,1,0.23408,0.23408,0.001,0.0005
1.9359,377.97,754.47,8.7878,0,63738,0.58735,1,0.23436,0.23436,0.001,0.0005
1.938,377.67,754.97,8.7131,0,63511,0.58572,1,0.23464,0.23464,0.001,0.0005
1.94,377.37,755.47,8.6384,0,63283,0.58409,1,0.23492,0.23492,0.001,0.0005
1.9421,377.07,755.97,8.5843,0,63056,0.58246,1,0.2352,0.2352,0.001,0.0005
1.9441,376.76,756.47,8.5693,0,62828,0.58082,1,0.23548,0.23548,0.001,0.0005
1.9462,376.46,756.97,8.5543,0,62600,0.57917,1,0.23576,0.23576,0.001,0.0005
1.9483,376.15,757.47,8.5394,0,62372,0.57753,1,0.23604,0.23604,0.001,0.0005
1.9504,375.85,757.97,8.5246,0,62144,0.57589,1,0.23632,0.23632,0.001,0.0005
1.9524,375.54,758.47,8.5135,0,61916,0.57425,1,0.2366,0.2366,0.001,0.0005
1.9544,375.24,758.93,8.5535,0,61694,0.57265,1,0.23688,0.23688,0.001,0.0005
1.9564,374.94,759.39,8.5935,0,61472,0.57104,1,0.23716,0.23716,0.001,0.0005
1.9583,374.64,759.85,8.6335,0,61250,0.56943,1,0.23744,0.23744,0.001,0.0005
1.9603,374.33,760.3,8.6735,0,61027,0.56783,1,0.23772,0.23772,0.001,0.0005
1.9623,374.03,760.76,8.7135,0,60805,0.56622,1,0.238,0.238,0.001,0.0005
1.9641,373.75,761.18,8.6704,0,60601,0.56474,1,0.23828,0.23828,0.001,0.0005
1.9658,373.48,761.58,8.601,0,60403,0.56331,1,0.23856,0.23856,0.001,0.0005
1.9676,373.21,761.98,8.5316,0,60205,0.56187,1,0.23884,0.23884,0.001,0.0005
1.9693,372.94,762.38,8.4622,0,60007,0.56043,1,0.23912,0.23912,0.001,0.0005
1.9711,372.66,762.78,8.3928,0,59809,0.559,1,0.2394,0.2394,0.001,0.0005
1.9729,372.4,763.2,8.3087,0,59619,0.55761,1,0.23968,0.23968,0.001,0.0005
1.9746,372.15,763.62,8.2043,0,59439,0.5563,1,0.23996,0.23996,0.001,0.0005
1.9764,371.9,764.05,8.1,0,59258,0.55499,1,0.24024,0.24024,0.001,0.0005
1.9782,371.64,764.48,7.9958,0,59078,0.55367,1,0.24052,0.24052,0.001,0.0005
1.9799,371.39,764.9,7.8916,0,58898,0.55236,1,0.2408,0.2408,0.001,0.0005
1.9817,371.14,765.33,7.7941,0,58718,0.55105,1,0.24108,0.24108,0.001,0.0005
1.9835,370.89,765.78,7.8277,0,58542,0.54977,1,0.24136,0.24136,0.001,0.0005
1.9854,370.64,766.23,7.8613,0,58367,0.54848,1,0.24164,0.24164,0.001,0.0005
1.9872,370.4,766.68,7.8949,0,58191,0.5472,1,0.24192,0.24192,0.001,0.0005
1.989,370.15,767.13,7.9286,0,58016,0.54592,1,0.2422,0.2422,0.001,0.0005
1.9909,369.9,767.58,7.9624,0,57840,0.54463,1,0.24248,0.24248,0.001,0.0005
1.9925,369.67,767.99,7.9585,0,57677,0.54344,1,0.24276,0.24276,0.001,0.0005
1.9941,369.44,768.37,7.9336,0,57522,0.5423,1,0.24304,0.24304,0.001,0.0005
1.9957,369.22,768.74,7.9087,0,57366,0.54115,1,0.24332,0.24332,0.001,0.0005
1.9973,369,769.12,7.8837,0,57210,0.54001,1,0.2436,0.2436,0.001,0.0005
1.9989,368.78,769.5,7.8588,0,57054,0.53887,1,0.24388,0.24388,0.001,0.0005
2.0004,368.56,769.86,7.8089,0,56904,0.53776,1,0.24416,0.24416,0.001,0.0005
2.0017,368.37,770.16,7.6582,0,56772,0.53679,1,0.24444,0.24444,0.001,0.0005
2.003,368.18,770.47,7.5076,0,56641,0.53583,1,0.24472,0.24472,0.001,0.0005
2.0043,367.99,770.78,7.3571,0,56509,0.53486,1,0.245,0.245,0.001,0.0005
2.0056,367.8,771.08,7.2066,0,56378,0.53389,1,0.24528,0.24528,0.001,0.0005
2.0069,367.61,771.39,7.0563,0,56246,0.53292,1,0.24556,0.24556,0.001,0.0005
2.0082,367.42,771.69,6.9533,0,56115,0.53196,1,0.24584,0.24584,0.001,0.0005
2.0096,367.23,772,6.869,0,55985,0.531,1,0.24612,0.24612,0.001,0.0005
2.0109,367.04,772.31,6.7847,0,55855,0.53004,1,0.2464,0.2464,0.001,0.0005
2.0122,366.85,772.62,6.7006,0,55725,0.52908,1,0.24668,0.24668,0.001,0.0005
2.0135,366.66,772.93,6.6166,0,55595,0.52812,1,0.24696,0.24696,0.001,0.0005
2.0148,366.46,773.23,6.5509,0,55463,0.52715,1,0.24724,0.24724,0.001,0.0005
2.0161,366.27,773.5,6.5564,0,55329,0.52615,1,0.24752,0.24752,0.001,0.0005
2.0174,366.07,773.78,6.5619,0,55194,0.52516,1,0.2478,0.2478,0.001,0.0005
2.0186,365.87,774.06,6.5675,0,55059,0.52416,1,0.24808,0.24808,0.001,0.0005
2.0199,365.67,774.33,6.5731,0,54925,0.52316,1,0.24836,0.24836,0.001,0.0005
2.0212,365.47,774.61,6.5788,0,54790,0.52217,1,0.24864,0.24864,0.001,0.0005
2.0223,365.29,774.83,6.5303,0,54668,0.52126,1,0.24892,0.24892,0.001,0.0005
2.0232,365.12,775.01,6.4522,0,54552,0.5204,1,0.2492,0.2492,0.001,0.0005
2.0242,364.94,775.2,6.3742,0,54436,0.51954,1,0.24948,0.24948,0.001,0.0005
2.0251,364.77,775.38,6.2962,0,54321,0.51869,1,0.24976,0.24976,0.001,0.0005
2.0261,364.6,775.57,6.2182,0,54205,0.51783,1,0.25004,0.25004,0.001,0.0005
2.027,364.43,775.75,6.1373,0,54091,0.51698,1,0.25032,0.25032,0.001,0.0005
2.0279,364.29,775.93,6.0024,0,54000,0.51631,1,0.2506,0.2506,0.001,0.0005
2.0287,364.16,776.1,5.8677,0,53910,0.51564,1,0.25088,0.25088,0.001,0.0005
2.0295,364.02,776.27,5.733,0,53820,0.51496,1,0.25116,0.25116,0.001,0.0005
2.0304,363.88,776.44,5.5985,0,53730,0.51429,1,0.25144,0.25144,0.001,0.0005
2.0312,363.75,776.62,5.464,0,53639,0.51362,1,0.25172,0.25172,0.001,0.0005
2.0321,363.62,776.81,5.3678,0,53553,0.51298,1,0.252,0.252,0.001,0.0005
2.033,363.5,777.04,5.316,0,53472,0.51238,1,0.25228,0.25228,0.001,0.0005
2.0339,363.37,777.26,5.2644,0,53391,0.51178,1,0.25256,0.25256,0.001,0.0005
2.0349,363.25,777.49,5.2129,0,53311,0.51117,1,0.25284,0.25284,0.001,0.0005
2.0358,363.13,777.71,5.1614,0,53230,0.51057,1,0.25312,0.25312,0.001,0.0005
2.0367,363,777.94,5.1101,0,53149,0.50997,1,0.2534,0.2534,0.001,0.0005
2.0375,362.89,778.13,5.0947,0,53073,0.5094,1,0.25368,0.25368,0.001,0.0005
2.0384,362.78,778.32,5.0868,0,52999,0.50885,1,0.25396,0.25396,0.001,0.0005
2.0392,362.66,778.51,5.0789,0,52924,0.50829,1,0.25424,0.25424,0.001,0.0005
2.04,362.55,778.69,5.071,0,52850,0.50774,1,0.25452,0.25452,0.001,0.0005
2.0408,362.43,778.88,5.0631,0,52775,0.50718,1,0.2548,0.2548,0.001,0.0005
2.0416,362.32,779.06,5.0468,0,52703,0.50664,1,0.25508,0.25508,0.001,0.0005
2.0421,362.24,779.18,4.9862,0,52646,0.50621,1,0.25536,0.25536,0.001,0.0005
2.0427,362.15,779.3,4.9256,0,52588,0.50578,1,0.25564,0.25564,0.001,0.0005
2.0432,362.06,779.41,4.865,0,52531,0.50535,1,0.25592,0.25592,0.001,0.0005
2.0438,361.97,779.53,4.8045,0,52473,0.50492,1,0.2562,0.2562,0.001,0.0005
2.0443,361.88,779.65,4.744,0,52415,0.50449,1,0.25648,0.25648,0.001,0.0005
2.0449,361.8,779.77,4.6556,0,52364,0.50411,1,0.25676,0.25676,0.001,0.0005
2.0454,361.74,779.89,4.5324,0,52320,0.50378,1,0.25704,0.25704,0.001,0.0005
2.0459,361.67,780,4.4092,0,52277,0.50345,1,0.25732,0.25732,0.001,0.0005
2.0464,361.6,780.12,4.2862,0,52233,0.50313,1,0.2576,0.2576,0.001,0.0005
2.0469,361.53,780.24,4.1632,0,52190,0.5028,1,0.25788,0.25788,0.001,0.0005
2.0474,361.47,780.36,4.0403,0,52146,0.50247,1,0.25816,0.25816,0.001,0.0005
2.0479,361.4,780.48,3.9528,0,52104,0.50216,1,0.25844,0.25844,0.001,0.0005
2.0484,361.34,780.61,3.881,0,52062,0.50185,1,0.25872,0.25872,0.001,0.0005
2.0489,361.27,780.74,3.8093,0,52020,0.50153,1,0.259,0.259,0.001,0.0005
2.0494,361.21,780.87,3.7376,0,51979,0.50122,1,0.25928,0.25928,0.001,0.0005
2.05,361.14,781,3.666,0,51937,0.50091,1,0.25956,0.25956,0.001,0.0005
2.0505,361.08,781.13,3.5944,0,51895,0.5006,1,0.25984,0.25984,0.001,0.0005
2.0509,361.02,781.24,3.5333,0,51857,0.50031,1,0.26012,0.26012,0.001,0.0005
2.0514,360.96,781.35,3.4734,0,51820,0.50003,1,0.2604,0.2604,0.001,0.0005
2.0519,360.9,781.46,3.4134,0,51782,0.49975,1,0.26068,0.26068,0.001,0.0005
2.0523,360.84,781.57,3.3535,0,51745,0.49947,1,0.26096,0.26096,0.001,0.0005
2.0528,360.78,781.68,3.2935,0,51707,0.49919,1,0.26124,0.26124,0.001,0.0005
2.0532,360.73,781.78,3.2303,0,51671,0.49892,1,0.26152,0.26152,0.001,0.0005
2.0535,360.69,781.87,3.1298,0,51648,0.49875,1,0.2618,0.2618,0.001,0.0005
2.0538,360.66,781.95,3.0293,0,51626,0.49858,1,0.26208,0.26208,0.001,0.0005
2.0541,360.62,782.03,2.9287,0,51603,0.49841,1,0.26236,0.26236,0.001,0.0005
2.0545,360.59,782.11,2.8282,0,51581,0.49824,1,0.26264,0.26264,0.001,0.0005
2.0548,360.55,782.19,2.7276,0,51558,0.49807,1,0.26292,0.26292,0.001,0.0005
2.0551,360.52,782.27,2.6287,0,51537,0.49792,1,0.2632,0.2632,0.001,0.0005
2.0553,360.5,782.33,2.5361,0,51523,0.49781,1,0.26348,0.26348,0.001,0.0005
2.0555,360.47,782.4,2.4434,0,51509,0.4977,1,0.26376,0.26376,0.001,0.0005
2.0558,360.45,782.46,2.3507,0,51495,0.4976,1,0.26404,0.26404,0.001,0.0005
2.056,360.43,782.53,2.258,0,51480,0.49749,1,0.26432,0.26432,0.001,0.0005
2.0562,360.41,782.59,2.1652,0,51466,0.49739,1,0.2646,0.2646,0.001,0.0005
2.0565,360.38,782.66,2.0875,0,51451,0.49727,1,0.26488,0.26488,0.001,0.0005
2.0567,360.35,782.71,2.0404,0,51432,0.49713,1,0.26516,0.26516,0.001,0.0005
2.0569,360.32,782.76,1.9934,0,51414,0.49699,1,0.26544,0.26544,0.001,0.0005
2.0571,360.29,782.81,1.9463,0,51396,0.49686,1,0.26572,0.26572,0.001,0.0005
2.0573,360.27,782.86,1.8992,0,51377,0.49672,1,0.266,0.266,0.001,0.0005
2.0576,360.24,782.92,1.8521,0,51359,0.49658,1,0.26628,0.26628,0.001,0.0005
2.0578,360.2,782.97,1.8222,0,51339,0.49643,1,0.26656,0.26656,0.001,0.0005
2.058,360.17,783.02,1.8178,0,51315,0.49625,1,0.26684,0.26684,0.001,0.0005
2.0583,360.13,783.06,1.8133,0,51292,0.49608,1,0.26712,0.26712,0.001,0.0005
2.0585,360.09,783.11,1.8088,0,51269,0.4959,1,0.2674,0.2674,0.001,0.0005
2.0587,360.06,783.16,1.8043,0,51245,0.49573,1,0.26768,0.26768,0.001,0.0005
2.0589,360.02,783.21,1.7998,0,51222,0.49556,1,0.26796,0.26796,0.001,0.0005
2.0592,359.98,783.26,1.8012,0,51197,0.49537,1,0.26824,0.26824,0.001,0.0005
2.0594,359.94,783.3,1.8098,0,51170,0.49517,1,0.26852,0.26852,0.001,0.0005
2.0596,359.9,783.34,1.8184,0,51144,0.49497,1,0.2688,0.2688,0.001,0.0005
2.0599,359.85,783.38,1.827,0,51117,0.49477,1,0.26908,0.26908,0.001,0.0005
2.0601,359.81,783.42,1.8356,0,51090,0.49457,1,0.26936,0.26936,0.001,0.0005
2.0603,359.77,783.46,1.8442,0,51063,0.49436,1,0.26964,0.26964,0.001,0.0005
2.0606,359.73,783.51,1.8575,0,51035,0.49415,1,0.26992,0.26992,0.001,0.0005
2.0609,359.68,783.56,1.8764,0,51006,0.49393,1,0.2702,0.2702,0.001,0.0005
2.0611,359.63,783.61,1.8953,0,50977,0.49371,1,0.27048,0.27048,0.001,0.0005
2.0614,359.59,783.67,1.9142,0,50947,0.49349,1,0.27076,0.27076,0.001,0.0005
2.0617,359.54,783.72,1.9331,0,50918,0.49327,1,0.27104,0.27104,0.001,0.0005
2.0619,359.49,783.77,1.9519,0,50889,0.49305,1,0.27132,0.27132,0.001,0.0005
2.0623,359.44,783.84,1.9707,0,50858,0.49283,1,0.2716,0.2716,0.001,0.0005
2.0626,359.4,783.92,1.9893,0,50826,0.49258,1,0.27188,0.27188,0.001,0.0005
2.063,359.35,784,2.0079,0,50795,0.49234,1,0.27216,0.27216,0.001,0.0005
2.0633,359.3,784.08,2.0265,0,50763,0.4921,1,0.27244,0.27244,0.001,0.0005
2.0637,359.25,784.16,2.0451,0,50731,0.49186,1,0.27272,0.27272,0.001,0.0005
2.064,359.2,784.24,2.0637,0,50699,0.49162,1,0.273,0.273,0.001,0.0005
2.0644,359.15,784.33,2.0839,0,50668,0.49139,1,0.27328,0.27328,0.001,0.0005
2.0648,359.1,784.42,2.1065,0,50638,0.49117,1,0.27356,0.27356,0.001,0.0005
2.0652,359.04,784.51,2.1291,0,50608,0.49095,1,0.27384,0.27384,0.001,0.0005
2.0656,358.99,784.6,2.1517,0,50578,0.49073,1,0.27412,0.27412,0.001,0.0005
2.066,358.94,784.69,2.1742,0,50548,0.49051,1,0.2744,0.2744,0.001,0.0005
2.0663,358.89,784.78,2.1968,0,50518,0.49029,1,0.27468,0.27468,0.001,0.0005
2.0667,358.83,784.86,2.2135,0,50464,0.48983,1,0.27496,0.27496,0.001,0.0005
2.0671,358.78,784.94,2.2189,0,50361,0.48891,1,0.27524,0.27524,0.001,0.0005
2.0674,358.74,785.01,2.2243,0,50259,0.48798,1,0.27552,0.27552,0.001,0.0005
2.0677,358.69,785.08,2.2296,0,50157,0.48705,1,0.2758,0.2758,0.001,0.0005
2.0681,358.64,785.16,2.2349,0,50054,0.48613,1,0.27608,0.27608,0.001,0.0005
2.0684,358.59,785.23,2.2401,0,49952,0.4852,1,0.27636,0.27636,0.001,0.0005
2.0702,358.27,785.57,2.3199,0,91285,0.90279,1,0.27664,0.27664,0.001,0.0005
2.0766,357.17,786.71,2.6277,0,2.5934e+05,2.6003,1,0.27692,0.27692,0.001,0.0005
2.0829,356.06,787.86,2.9356,0,4.274e+05,4.2979,1,0.2772,0.2772,0.001,0.0005
2.0893,354.95,789,3.2436,0,5.9545e+05,5.9954,1,0.27748,0.27748,0.001,0.0005
2.0957,353.84,790.14,3.5516,0,7.635e+05,7.6929,1,0.27776,0.27776,0.001,0.0005
2.102,352.73,791.29,3.8596,0,9.3154e+05,9.3903,1,0.27804,0.27804,0.001,0.0005
2.1084,351.63,792.43,4.171,0,1.0548e+06,10.636,1,0.27832,0.27832,0.001,0.0005
2.1146,350.55,793.54,4.5032,0,8.8731e+05,8.947,1,0.2786,0.2786,0.001,0.0005
2.1208,349.46,794.65,4.8354,0,7.1985e+05,7.2586,1,0.27888,0.27888,0.001,0.0005
2.127,348.38,795.76,5.1678,0,5.5239e+05,5.5701,1,0.27916,0.27916,0.001,0.0005
2.1332,347.3,796.87,5.5002,0,3.8491e+05,3.8815,1,0.27944,0.27944,0.001,0.0005
2.1394,346.21,797.99,5.8327,0,2.1746e+05,2.193,1,0.27972,0.27972,0.001,0.0005
2.1456,345.13,799.1,6.1653,0,50000,0.50461,1,0.28,0.28,0.001,0.0005
