"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3244,469.21,575.15,1.3051,0,1.688e+05,1.2531,1,0.15876,0.15876,0.001,0.0005
1.3253,469.08,575.43,1.3138,0,1.6859e+05,1.2518,1,0.15904,0.15904,0.001,0.0005
1.3261,468.95,575.72,1.3225,0,1.6838e+05,1.2506,1,0.15932,0.15932,0.001,0.0005
1.3271,468.8,576.06,1.3484,0,1.6813e+05,1.2492,1,0.1596,0.1596,0.001,0.0005
1.3281,468.64,576.4,1.3764,0,1.6788e+05,1.2477,1,0.15988,0.15988,0.001,0.0005
1.3291,468.49,576.75,1.4042,0,1.6763e+05,1.2462,1,0.16016,0.16016,0.001,0.0005
1.3302,468.33,577.11,1.4364,0,1.6736e+05,1.2447,1,0.16044,0.16044,0.001,0.0005
1.3314,468.15,577.51,1.4874,0,1.6707e+05,1.243,1,0.16072,0.16072,0.001,0.0005
1.3326,467.97,577.92,1.5383,0,1.6678e+05,1.2414,1,0.161,0.161,0.001,0.0005
1.3338,467.79,578.33,1.589,0,1.6649e+05,1.2397,1,0.16128,0.16128,0.001,0.0005
1.335,467.6,578.75,1.6485,0,1.6619e+05,1.2379,1,0.16156,0.16156,0.001,0.0005
1.3364,467.4,579.2,1.7181,0,1.6587e+05,1.2361,1,0.16184,0.16184,0.001,0.0005
1.3377,467.2,579.66,1.7875,0,1.6555e+05,1.2342,1,0.16212,0.16212,0.001,0.0005
1.339,467,580.11,1.8568,0,1.6523e+05,1.2323,1,0.1624,0.1624,0.001,0.0005
1.3404,466.79,580.58,1.9233,0,1.6489e+05,1.2304,1,0.16268,0.16268,0.001,0.0005
1.3418,466.57,581.07,1.9888,0,1.6455e+05,1.2284,1,0.16296,0.16296,0.001,0.0005
1.3433,466.36,581.56,2.054,0,1.642e+05,1.2264,1,0.16324,0.16324,0.001,0.0005
1.3447,466.14,582.05,2.1191,0,1.6386e+05,1.2244,1,0.16352,0.16352,0.001,0.0005
1.3463,465.91,582.58,2.1659,0,1.6348e+05,1.2222,1,0.1638,0.1638,0.001,0.0005
1.3479,465.67,583.11,2.2114,0,1.6311e+05,1.22,1,0.16408,0.16408,0.001,0.0005
1.3495,465.43,583.65,2.2568,0,1.6273e+05,1.2178,1,0.16436,0.16436,0.001,0.0005
1.3511,465.19,584.19,2.301,0,1.6236e+05,1.2156,1,0.16464,0.16464,0.001,0.0005
1.3528,464.94,584.77,2.3382,0,1.6195e+05,1.2133,1,0.16492,0.16492,0.001,0.0005
1.3545,464.68,585.36,2.3753,0,1.6155e+05,1.2109,1,0.1652,0.1652,0.001,0.0005
1.3562,464.42,585.94,2.4124,0,1.6115e+05,1.2085,1,0.16548,0.16548,0.001,0.0005
1.358,464.16,586.53,2.4517,0,1.6073e+05,1.2061,1,0.16576,0.16576,0.001,0.0005
1.3598,463.89,587.15,2.4955,0,1.6031e+05,1.2036,1,0.16604,0.16604,0.001,0.0005
1.3617,463.61,587.77,2.5392,0,1.5988e+05,1.2011,1,0.16632,0.16632,0.001,0.0005
1.3635,463.34,588.38,2.5829,0,1.5945e+05,1.1986,1,0.1666,0.1666,0.001,0.0005
1.3654,463.05,589.01,2.6311,0,1.5901e+05,1.1961,1,0.16688,0.16688,0.001,0.0005
1.3673,462.76,589.65,2.6838,0,1.5856e+05,1.1934,1,0.16716,0.16716,0.001,0.0005
1.3692,462.47,590.29,2.7364,0,1.5811e+05,1.1908,1,0.16744,0.16744,0.001,0.0005
1.3711,462.18,590.93,2.789,0,1.5766e+05,1.1882,1,0.16772,0.16772,0.001,0.0005
1.373,461.88,591.58,2.8457,0,1.572e+05,1.1855,1,0.168,0.168,0.001,0.0005
1.375,461.58,592.24,2.9047,0,1.5674e+05,1.1827,1,0.16828,0.16828,0.001,0.0005
1.377,461.28,592.9,2.9637,0,1.5627e+05,1.18,1,0.16856,0.16856,0.001,0.0005
1.379,460.97,593.56,3.0225,0,1.558e+05,1.1772,1,0.16884,0.16884,0.001,0.0005
1.3811,460.65,594.24,3.0815,0,1.5532e+05,1.1744,1,0.16912,0.16912,0.001,0.0005
1.3832,460.34,594.93,3.1405,0,1.5484e+05,1.1716,1,0.1694,0.1694,0.001,0.0005
1.3852,460.02,595.63,3.1994,0,1.5435e+05,1.1687,1,0.16968,0.16968,0.001,0.0005
1.3873,459.7,596.32,3.2582,0,1.5387e+05,1.1659,1,0.16996,0.16996,0.001,0.0005
1.3895,459.36,597.05,3.3152,0,1.5337e+05,1.1629,1,0.17024,0.17024,0.001,0.0005
1.3918,459.03,597.79,3.3719,0,1.5287e+05,1.1599,1,0.17052,0.17052,0.001,0.0005
1.394,458.69,598.53,3.4285,0,1.5236e+05,1.1569,1,0.1708,0.1708,0.001,0.0005
1.3962,458.36,599.27,3.485,0,1.5186e+05,1.154,1,0.17108,0.17108,0.001,0.0005
1.3986,458,600.06,3.5511,0,1.5133e+05,1.1508,1,0.17136,0.17136,0.001,0.0005
1.401,457.65,600.86,3.618,0,1.508e+05,1.1477,1,0.17164,0.17164,0.001,0.0005
1.4034,457.29,601.65,3.6848,0,1.5027e+05,1.1446,1,0.17192,0.17192,0.001,0.0005
1.4058,456.93,602.45,3.7514,0,1.4974e+05,1.1414,1,0.1722,0.1722,0.001,0.0005
1.4084,456.56,603.29,3.8357,0,1.4919e+05,1.1381,1,0.17248,0.17248,0.001,0.0005
1.4109,456.18,604.13,3.9204,0,1.4863e+05,1.1348,1,0.17276,0.17276,0.001,0.0005
1.4135,455.8,604.97,4.0049,0,1.4808e+05,1.1315,1,0.17304,0.17304,0.001,0.0005
1.416,455.42,605.81,4.0893,0,1.4752e+05,1.1282,1,0.17332,0.17332,0.001,0.0005
1.4187,455.02,606.68,4.1783,0,1.4694e+05,1.1248,1,0.1736,0.1736,0.001,0.0005
1.4214,454.62,607.55,4.2671,0,1.4636e+05,1.1213,1,0.17388,0.17388,0.001,0.0005
1.424,454.22,608.43,4.3558,0,1.4578e+05,1.1179,1,0.17416,0.17416,0.001,0.0005
1.4267,453.82,609.3,4.4443,0,1.452e+05,1.1144,1,0.17444,0.17444,0.001,0.0005
1.4295,453.4,610.2,4.5272,0,1.4459e+05,1.1108,1,0.17472,0.17472,0.001,0.0005
1.4323,452.97,611.1,4.61,0,1.4399e+05,1.1072,1,0.175,0.175,0.001,0.0005
1.4351,452.55,612,4.6927,0,1.4339e+05,1.1035,1,0.17528,0.17528,0.001,0.0005
1.4378,452.13,612.9,4.7753,0,1.4278e+05,1.0999,1,0.17556,0.17556,0.001,0.0005
1.4407,451.69,613.83,4.8543,0,1.4216e+05,1.0962,1,0.17584,0.17584,0.001,0.0005
1.4436,451.25,614.76,4.9331,0,1.4154e+05,1.0924,1,0.17612,0.17612,0.001,0.0005
1.4465,450.81,615.69,5.0119,0,1.4091e+05,1.0887,1,0.1764,0.1764,0.001,0.0005
1.4494,450.37,616.62,5.0906,0,1.4029e+05,1.085,1,0.17668,0.17668,0.001,0.0005
1.4524,449.91,617.57,5.1609,0,1.3966e+05,1.0812,1,0.17696,0.17696,0.001,0.0005
1.4554,449.46,618.53,5.2307,0,1.3903e+05,1.0774,1,0.17724,0.17724,0.001,0.0005
1.4583,449.01,619.48,5.3005,0,1.384e+05,1.0735,1,0.17752,0.17752,0.001,0.0005
1.4613,448.55,620.44,5.3701,0,1.3776e+05,1.0697,1,0.1778,0.1778,0.001,0.0005
1.4644,448.09,621.41,5.4343,0,1.3713e+05,1.0659,1,0.17808,0.17808,0.001,0.0005
1.4674,447.63,622.38,5.4975,0,1.365e+05,1.0621,1,0.17836,0.17836,0.001,0.0005
1.4705,447.17,623.36,5.5608,0,1.3587e+05,1.0583,1,0.17864,0.17864,0.001,0.0005
1.4735,446.71,624.33,5.624,0,1.3524e+05,1.0544,1,0.17892,0.17892,0.001,0.0005
1.4766,446.25,625.31,5.692,0,1.3461e+05,1.0506,1,0.1792,0.1792,0.001,0.0005
1.4797,445.78,626.28,5.7613,0,1.3398e+05,1.0468,1,0.17948,0.17948,0.001,0.0005
1.4827,445.32,627.26,5.8305,0,1.3335e+05,1.043,1,0.17976,0.17976,0.001,0.0005
1.4858,444.86,628.23,5.8997,0,1.3273e+05,1.0392,1,0.18004,0.18004,0.001,0.0005
1.4889,444.4,629.19,5.9568,0,1.3211e+05,1.0354,1,0.18032,0.18032,0.001,0.0005
1.4919,443.94,630.14,6.0081,0,1.315e+05,1.0317,1,0.1806,0.1806,0.001,0.0005
1.4949,443.48,631.09,6.0594,0,1.3089e+05,1.028,1,0.18088,0.18088,0.001,0.0005
1.4979,443.02,632.03,6.1106,0,1.3028e+05,1.0243,1,0.18116,0.18116,0.001,0.0005
1.5009,442.57,632.97,6.142,0,1.2968e+05,1.0206,1,0.18144,0.18144,0.001,0.0005
1.5039,442.11,633.9,6.156,0,1.2909e+05,1.0169,1,0.18172,0.18172,0.001,0.0005
1.5069,441.66,634.83,6.1701,0,1.2849e+05,1.0133,1,0.182,0.182,0.001,0.0005
1.5098,441.21,635.76,6.1842,0,1.279e+05,1.0097,1,0.18228,0.18228,0.001,0.0005
1.5128,440.76,636.68,6.196,0,1.2731e+05,1.0061,1,0.18256,0.18256,0.001,0.0005
1.5158,440.31,637.6,6.204,0,1.2673e+05,1.0025,1,0.18284,0.18284,0.001,0.0005
1.5187,439.86,638.52,6.212,0,1.2616e+05,0.99894,1,0.18312,0.18312,0.001,0.0005
1.5217,439.41,639.44,6.2201,0,1.2558e+05,0.99538,1,0.1834,0.1834,0.001,0.0005
1.5246,438.97,640.35,6.229,0,1.25e+05,0.99184,1,0.18368,0.18368,0.001,0.0005
1.5275,438.53,641.24,6.242,0,1.2444e+05,0.98837,1,0.18396,0.18396,0.001,0.0005
1.5304,438.09,642.13,6.255,0,1.2388e+05,0.98491,1,0.18424,0.18424,0.001,0.0005
1.5333,437.65,643.03,6.268,0,1.2332e+05,0.98145,1,0.18452,0.18452,0.001,0.0005
1.5362,437.21,643.92,6.281,0,1.2276e+05,0.97799,1,0.1848,0.1848,0.001,0.0005
1.539,436.78,644.78,6.281,0,1.2223e+05,0.97465,1,0.18508,0.18508,0.001,0.0005
1.5418,436.35,645.64,6.2807,0,1.2169e+05,0.97132,1,0.18536,0.18536,0.001,0.0005
1.5446,435.92,646.5,6.2805,0,1.2115e+05,0.96799,1,0.18564,0.18564,0.001,0.0005
1.5474,435.49,647.36,6.2802,0,1.2061e+05,0.96465,1,0.18592,0.18592,0.001,0.0005
1.5502,435.07,648.2,6.2825,0,1.2009e+05,0.96139,1,0.1862,0.1862,0.001,0.0005
1.553,434.65,649.04,6.2856,0,1.1957e+05,0.95815,1,0.18648,0.18648,0.001,0.0005
1.5557,434.23,649.89,6.2887,0,1.1905e+05,0.95491,1,0.18676,0.18676,0.001,0.0005
1.5585,433.81,650.73,6.2918,0,1.1853e+05,0.95167,1,0.18704,0.18704,0.001,0.0005
1.5612,433.4,651.55,6.3,0,1.1802e+05,0.94848,1,0.18732,0.18732,0.001,0.0005
1.5639,432.98,652.37,6.3136,0,1.1752e+05,0.94534,1,0.1876,0.1876,0.001,0.0005
1.5666,432.57,653.18,6.3272,0,1.1702e+05,0.9422,1,0.18788,0.18788,0.001,0.0005
1.5693,432.16,653.99,6.3408,0,1.1652e+05,0.93906,1,0.18816,0.18816,0.001,0.0005
1.572,431.75,654.8,6.3512,0,1.1602e+05,0.93594,1,0.18844,0.18844,0.001,0.0005
1.5746,431.35,655.59,6.3479,0,1.1554e+05,0.93292,1,0.18872,0.18872,0.001,0.0005
1.5772,430.95,656.37,6.3447,0,1.1506e+05,0.92989,1,0.189,0.189,0.001,0.0005
1.5799,430.55,657.16,6.3415,0,1.1457e+05,0.92687,1,0.18928,0.18928,0.001,0.0005
1.5825,430.15,657.94,6.3382,0,1.1409e+05,0.92384,1,0.18956,0.18956,0.001,0.0005
1.5851,429.75,658.72,6.331,0,1.1362e+05,0.92088,1,0.18984,0.18984,0.001,0.0005
1.5877,429.36,659.5,6.3233,0,1.1316e+05,0.91793,1,0.19012,0.19012,0.001,0.0005
1.5903,428.96,660.28,6.3156,0,1.1269e+05,0.91498,1,0.1904,0.1904,0.001,0.0005
1.5929,428.57,661.06,6.3079,0,1.1222e+05,0.91203,1,0.19068,0.19068,0.001,0.0005
1.5955,428.17,661.83,6.3129,0,1.1176e+05,0.90911,1,0.19096,0.19096,0.001,0.0005
1.5981,427.78,662.61,6.3283,0,1.113e+05,0.90621,1,0.19124,0.19124,0.001,0.0005
1.6007,427.39,663.38,6.3438,0,1.1084e+05,0.90331,1,0.19152,0.19152,0.001,0.0005
1.6033,427,664.15,6.3592,0,1.1039e+05,0.90041,1,0.1918,0.1918,0.001,0.0005
1.6059,426.61,664.92,6.375,0,1.0993e+05,0.89753,1,0.19208,0.19208,0.001,0.0005
1.6084,426.23,665.67,6.3928,0,1.0949e+05,0.89473,1,0.19236,0.19236,0.001,0.0005
1.6109,425.84,666.41,6.4106,0,1.0905e+05,0.89192,1,0.19264,0.19264,0.001,0.0005
1.6135,425.46,667.16,6.4283,0,1.0861e+05,0.88912,1,0.19292,0.19292,0.001,0.0005
1.616,425.08,667.91,6.446,0,1.0817e+05,0.88631,1,0.1932,0.1932,0.001,0.0005
1.6185,424.7,668.63,6.4536,0,1.0774e+05,0.88358,1,0.19348,0.19348,0.001,0.0005
1.6209,424.33,669.36,6.4587,0,1.0731e+05,0.88085,1,0.19376,0.19376,0.001,0.0005
1.6234,423.95,670.09,6.4638,0,1.0689e+05,0.87813,1,0.19404,0.19404,0.001,0.0005
1.6259,423.58,670.81,6.4688,0,1.0646e+05,0.87541,1,0.19432,0.19432,0.001,0.0005
1.6284,423.2,671.53,6.4741,0,1.0604e+05,0.87271,1,0.1946,0.1946,0.001,0.0005
1.6308,422.83,672.25,6.4798,0,1.0562e+05,0.87004,1,0.19488,0.19488,0.001,0.0005
1.6333,422.46,672.97,6.4854,0,1.052e+05,0.86737,1,0.19516,0.19516,0.001,0.0005
1.6357,422.09,673.68,6.4911,0,1.0479e+05,0.8647,1,0.19544,0.19544,0.001,0.0005
1.6382,421.72,674.4,6.4968,0,1.0437e+05,0.86202,1,0.19572,0.19572,0.001,0.0005
1.6406,421.35,675.11,6.4964,0,1.0396e+05,0.85941,1,0.196,0.196,0.001,0.0005
1.6431,420.98,675.81,6.4957,0,1.0356e+05,0.8568,1,0.19628,0.19628,0.001,0.0005
1.6455,420.61,676.52,6.495,0,1.0315e+05,0.85418,1,0.19656,0.19656,0.001,0.0005
1.6479,420.25,677.22,6.4943,0,1.0275e+05,0.85157,1,0.19684,0.19684,0.001,0.0005
1.6504,419.88,677.93,6.4924,0,1.0235e+05,0.84898,1,0.19712,0.19712,0.001,0.0005
1.6528,419.52,678.63,6.4891,0,1.0195e+05,0.84642,1,0.1974,0.1974,0.001,0.0005
1.6552,419.16,679.33,6.4859,0,1.0155e+05,0.84386,1,0.19768,0.19768,0.001,0.0005
1.6576,418.79,680.02,6.4827,0,1.0116e+05,0.8413,1,0.19796,0.19796,0.001,0.0005
1.66,418.43,680.72,6.4795,0,1.0076e+05,0.83874,1,0.19824,0.19824,0.001,0.0005
1.6624,418.07,681.41,6.5031,0,1.0037e+05,0.83621,1,0.19852,0.19852,0.001,0.0005
1.6649,417.71,682.11,6.5268,0,99982,0.83369,1,0.1988,0.1988,0.001,0.0005
1.6673,417.34,682.8,6.5505,0,99592,0.83116,1,0.19908,0.19908,0.001,0.0005
1.6697,416.98,683.49,6.5742,0,99203,0.82864,1,0.19936,0.19936,0.001,0.0005
1.6721,416.62,684.17,6.6011,0,98820,0.82615,1,0.19964,0.19964,0.001,0.0005
1.6744,416.27,684.83,6.6314,0,98444,0.8237,1,0.19992,0.19992,0.001,0.0005
1.6767,415.91,685.5,6.6618,0,98068,0.82125,1,0.2002,0.2002,0.001,0.0005
1.6791,415.56,686.16,6.6921,0,97691,0.8188,1,0.20048,0.20048,0.001,0.0005
1.6814,415.21,686.82,6.7223,0,97315,0.81635,1,0.20076,0.20076,0.001,0.0005
1.6837,414.86,687.46,6.721,0,96955,0.81399,1,0.20104,0.20104,0.001,0.0005
1.6859,414.52,688.11,6.7176,0,96595,0.81164,1,0.20132,0.20132,0.001,0.0005
1.6882,414.18,688.75,6.7142,0,96236,0.80929,1,0.2016,0.2016,0.001,0.0005
1.6905,413.83,689.39,6.7108,0,95877,0.80694,1,0.20188,0.20188,0.001,0.0005
1.6928,413.49,690.03,6.7031,0,95521,0.80462,1,0.20216,0.20216,0.001,0.0005
1.695,413.15,690.67,6.688,0,95172,0.80232,1,0.20244,0.20244,0.001,0.0005
1.6973,412.82,691.32,6.673,0,94822,0.80003,1,0.20272,0.20272,0.001,0.0005
1.6996,412.48,691.96,6.658,0,94473,0.79774,1,0.203,0.203,0.001,0.0005
1.7019,412.14,692.61,6.643,0,94123,0.79544,1,0.20328,0.20328,0.001,0.0005
1.7041,411.81,693.25,6.6385,0,93780,0.79319,1,0.20356,0.20356,0.001,0.0005
1.7064,411.47,693.89,6.6372,0,93439,0.79094,1,0.20384,0.20384,0.001,0.0005
1.7087,411.14,694.52,6.6358,0,93098,0.78869,1,0.20412,0.20412,0.001,0.0005
1.7109,410.8,695.16,6.6345,0,92757,0.78644,1,0.2044,0.2044,0.001,0.0005
1.7132,410.47,695.8,6.6327,0,92418,0.78421,1,0.20468,0.20468,0.001,0.0005
1.7153,410.14,696.4,6.628,0,92089,0.78204,1,0.20496,0.20496,0.001,0.0005
1.7175,409.82,697.01,6.6232,0,91761,0.77987,1,0.20524,0.20524,0.001,0.0005
1.7197,409.49,697.62,6.6186,0,91433,0.7777,1,0.20552,0.20552,0.001,0.0005
1.7219,409.17,698.22,6.6139,0,91105,0.77553,1,0.2058,0.2058,0.001,0.0005
1.724,408.84,698.82,6.609,0,90782,0.77339,1,0.20608,0.20608,0.001,0.0005
1.7261,408.53,699.39,6.6039,0,90465,0.77129,1,0.20636,0.20636,0.001,0.0005
1.7282,408.21,699.97,6.5989,0,90148,0.76919,1,0.20664,0.20664,0.001,0.0005
1.7303,407.89,700.55,6.5938,0,89831,0.76708,1,0.20692,0.20692,0.001,0.0005
1.7324,407.57,701.13,6.5888,0,89514,0.76498,1,0.2072,0.2072,0.001,0.0005
1.7345,407.26,701.69,6.5906,0,89205,0.76292,1,0.20748,0.20748,0.001,0.0005
1.7365,406.94,702.24,6.5938,0,88898,0.76087,1,0.20776,0.20776,0.001,0.0005
1.7386,406.63,702.8,6.5971,0,88590,0.75882,1,0.20804,0.20804,0.001,0.0005
1.7406,406.32,703.35,6.6003,0,88282,0.75677,1,0.20832,0.20832,0.001,0.0005
1.7426,406,703.91,6.6013,0,87976,0.75473,1,0.2086,0.2086,0.001,0.0005
1.7446,405.7,704.45,6.5859,0,87682,0.75277,1,0.20888,0.20888,0.001,0.0005
1.7466,405.4,704.99,6.5704,0,87389,0.75081,1,0.20916,0.20916,0.001,0.0005
1.7486,405.09,705.53,6.555,0,87095,0.74884,1,0.20944,0.20944,0.001,0.0005
1.7506,404.79,706.07,6.5395,0,86801,0.74688,1,0.20972,0.20972,0.001,0.0005
1.7526,404.49,706.61,6.5196,0,86511,0.74494,1,0.21,0.21,0.001,0.0005
1.7546,404.2,707.16,6.4924,0,86229,0.74305,1,0.21028,0.21028,0.001,0.0005
1.7566,403.9,707.7,6.4653,0,85947,0.74115,1,0.21056,0.21056,0.001,0.0005
1.7586,403.61,708.25,6.4382,0,85665,0.73926,1,0.21084,0.21084,0.001,0.0005
1.7606,403.31,708.8,6.4111,0,85382,0.73737,1,0.21112,0.21112,0.001,0.0005
1.7626,403.02,709.35,6.4012,0,85104,0.7355,1,0.2114,0.2114,0.001,0.0005
1.7646,402.73,709.9,6.4013,0,84828,0.73364,1,0.21168,0.21168,0.001,0.0005
1.7666,402.44,710.46,6.4015,0,84553,0.73178,1,0.21196,0.21196,0.001,0.0005
1.7686,402.15,711.02,6.4017,0,84277,0.72993,1,0.21224,0.21224,0.001,0.0005
1.7707,401.86,711.57,6.4018,0,84001,0.72807,1,0.21252,0.21252,0.001,0.0005
1.7726,401.57,712.11,6.4122,0,83733,0.72626,1,0.2128,0.2128,0.001,0.0005
1.7746,401.28,712.65,6.4244,0,83466,0.72446,1,0.21308,0.21308,0.001,0.0005
1.7766,401,713.19,6.4367,0,83199,0.72266,1,0.21336,0.21336,0.001,0.0005
1.7786,400.71,713.73,6.4489,0,82933,0.72085,1,0.21364,0.21364,0.001,0.0005
1.7805,400.43,714.26,6.4606,0,82666,0.71905,1,0.21392,0.21392,0.001,0.0005
1.7824,400.15,714.78,6.4515,0,82408,0.7173,1,0.2142,0.2142,0.001,0.0005
1.7844,399.87,715.29,6.4424,0,82149,0.71555,1,0.21448,0.21448,0.001,0.0005
1.7863,399.59,715.81,6.4333,0,81891,0.7138,1,0.21476,0.21476,0.001,0.0005
1.7882,399.31,716.33,6.4243,0,81632,0.71205,1,0.21504,0.21504,0.001,0.0005
1.7901,399.03,716.84,6.4162,0,81374,0.71029,1,0.21532,0.21532,0.001,0.0005
1.792,398.75,717.36,6.4129,0,81115,0.70853,1,0.2156,0.2156,0.001,0.0005
1.794,398.46,717.89,6.4096,0,80855,0.70677,1,0.21588,0.21588,0.001,0.0005
1.7959,398.18,718.41,6.4063,0,80596,0.705,1,0.21616,0.21616,0.001,0.0005
1.7979,397.89,718.93,6.403,0,80336,0.70324,1,0.21644,0.21644,0.001,0.0005
1.7998,397.61,719.46,6.411,0,80076,0.70146,1,0.21672,0.21672,0.001,0.0005
1.8018,397.31,719.99,6.4439,0,79812,0.69966,1,0.217,0.217,0.001,0.0005
1.8038,397.02,720.52,6.4769,0,79548,0.69786,1,0.21728,0.21728,0.001,0.0005
1.8058,396.73,721.05,6.5098,0,79284,0.69606,1,0.21756,0.21756,0.001,0.0005
1.8078,396.44,721.58,6.5426,0,79020,0.69426,1,0.21784,0.21784,0.001,0.0005
1.8098,396.14,722.11,6.5826,0,78757,0.69246,1,0.21812,0.21812,0.001,0.0005
1.8118,395.85,722.63,6.6329,0,78494,0.69066,1,0.2184,0.2184,0.001,0.0005
1.8138,395.55,723.16,6.6831,0,78232,0.68886,1,0.21868,0.21868,0.001,0.0005
1.8158,395.26,723.68,6.7332,0,77969,0.68706,1,0.21896,0.21896,0.001,0.0005
1.8178,394.96,724.21,6.7833,0,77706,0.68526,1,0.21924,0.21924,0.001,0.0005
1.8198,394.67,724.73,6.8319,0,77445,0.68347,1,0.21952,0.21952,0.001,0.0005
1.8218,394.37,725.26,6.879,0,77186,0.68169,1,0.2198,0.2198,0.001,0.0005
1.8238,394.08,725.79,6.9261,0,76926,0.6799,1,0.22008,0.22008,0.001,0.0005
1.8258,393.78,726.31,6.9732,0,76666,0.67811,1,0.22036,0.22036,0.001,0.0005
1.8278,393.49,726.84,7.0201,0,76407,0.67633,1,0.22064,0.22064,0.001,0.0005
1.8299,393.19,727.38,7.0707,0,76147,0.67454,1,0.22092,0.22092,0.001,0.0005
1.832,392.89,727.93,7.1244,0,75887,0.67274,1,0.2212,0.2212,0.001,0.0005
1.834,392.59,728.48,7.178,0,75626,0.67095,1,0.22148,0.22148,0.001,0.0005
1.8361,392.29,729.03,7.2316,0,75366,0.66915,1,0.22176,0.22176,0.001,0.0005
1.8382,391.99,729.57,7.2852,0,75106,0.66736,1,0.22204,0.22204,0.001,0.0005
1.8403,391.69,730.13,7.3369,0,74846,0.66556,1,0.22232,0.22232,0.001,0.0005
1.8425,391.38,730.7,7.3871,0,74586,0.66376,1,0.2226,0.2226,0.001,0.0005
1.8446,391.08,731.26,7.4373,0,74326,0.66196,1,0.22288,0.22288,0.001,0.0005
1.8468,390.77,731.83,7.4874,0,74066,0.66016,1,0.22316,0.22316,0.001,0.0005
1.8489,390.47,732.39,7.5375,0,73806,0.65836,1,0.22344,0.22344,0.001,0.0005
1.8511,390.16,732.96,7.581,0,73547,0.65656,1,0.22372,0.22372,0.001,0.0005
1.8532,389.86,733.54,7.6186,0,73287,0.65475,1,0.224,0.224,0.001,0.0005
1.8554,389.55,734.11,7.6562,0,73028,0.65295,1,0.22428,0.22428,0.001,0.0005
1.8576,389.24,734.69,7.6938,0,72768,0.65114,1,0.22456,0.22456,0.001,0.0005
1.8598,388.93,735.26,7.7313,0,72509,0.64934,1,0.22484,0.22484,0.001,0.0005
1.862,388.62,735.84,7.7731,0,72248,0.64752,1,0.22512,0.22512,0.001,0.0005
1.8643,388.31,736.43,7.8197,0,71985,0.64568,1,0.2254,0.2254,0.001,0.0005
1.8665,387.99,737.02,7.8663,0,71722,0.64384,1,0.22568,0.22568,0.001,0.0005
1.8688,387.67,737.61,7.9128,0,71458,0.64201,1,0.22596,0.22596,0.001,0.0005
1.871,387.36,738.19,7.9593,0,71195,0.64017,1,0.22624,0.22624,0.001,0.0005
1.8733,387.04,738.78,8.0111,0,70931,0.63832,1,0.22652,0.22652,0.001,0.0005
1.8756,386.71,739.37,8.0707,0,70665,0.63645,1,0.2268,0.2268,0.001,0.0005
1.8779,386.39,739.97,8.1302,0,70398,0.63458,1,0.22708,0.22708,0.001,0.0005
1.8802,386.06,740.56,8.1898,0,70132,0.63271,1,0.22736,0.22736,0.001,0.0005
1.8825,385.74,741.15,8.2493,0,69865,0.63085,1,0.22764,0.22764,0.001,0.0005
1.8848,385.41,741.74,8.3083,0,69598,0.62897,1,0.22792,0.22792,0.001,0.0005
1.8871,385.08,742.32,8.3659,0,69332,0.62709,1,0.2282,0.2282,0.001,0.0005
1.8894,384.75,742.91,8.4235,0,69065,0.62522,1,0.22848,0.22848,0.001,0.0005
1.8917,384.42,743.49,8.4811,0,68798,0.62334,1,0.22876,0.22876,0.001,0.0005
1.894,384.09,744.08,8.5387,0,68531,0.62146,1,0.22904,0.22904,0.001,0.0005
1.8963,383.75,744.67,8.5955,0,68265,0.61958,1,0.22932,0.22932,0.001,0.0005
1.8986,383.42,745.25,8.649,0,68001,0.61772,1,0.2296,0.2296,0.001,0.0005
1.9009,383.09,745.83,8.7024,0,67737,0.61585,1,0.22988,0.22988,0.001,0.0005
1.9032,382.76,746.42,8.7558,0,67474,0.61399,1,0.23016,0.23016,0.001,0.0005
1.9055,382.43,747,8.8093,0,67210,0.61212,1,0.23044,0.23044,0.001,0.0005
1.9079,382.1,747.58,8.8627,0,66947,0.61026,1,0.23072,0.23072,0.001,0.0005
1.9101,381.77,748.16,8.8855,0,66693,0.60846,1,0.231,0.231,0.001,0.0005
1.9124,381.45,748.73,8.9083,0,66440,0.60666,1,0.23128,0.23128,0.001,0.0005
1.9147,381.12,749.31,8.9311,0,66186,0.60486,1,0.23156,0.23156,0.001,0.0005
1.917,380.8,749.88,8.954,0,65933,0.60305,1,0.23184,0.23184,0.001,0.0005
1.9193,380.47,750.46,8.9769,0,65679,0.60125,1,0.23212,0.23212,0.001,0.0005
1.9215,380.16,751.02,8.9695,0,65436,0.59952,1,0.2324,0.2324,0.001,0.0005
1.9237,379.85,751.58,8.955,0,65196,0.59781,1,0.23268,0.23268,0.001,0.0005
1.926,379.53,752.14,8.9405,0,64955,0.59609,1,0.23296,0.23296,0.001,0.0005
1.9282,379.22,752.7,8.9261,0,64715,0.59438,1,0.23324,0.23324,0.001,0.0005
1.9304,378.91,753.26,8.9117,0,64475,0.59266,1,0.23352,0.23352,0.001,0.0005
1.9326,378.6,753.81,8.9012,0,64239,0.59098,1,0.2338,0.2338,0.001,0.0005
1.9347,378.3,754.34,8.8934,0,64008,0.58932,1,0.23408,0.23408,0.001,0.0005
1.9369,377.99,754.87,8.8856,0,63777,0.58766,1,0.23436,0.23436,0.001,0.0005
1.939,377.69,755.41,8.8778,0,63545,0.58601,1,0.23464,0.23464,0.001,0.0005
